"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 11:25:00";"1";"0";"71";"3";"4194304";"55365";"1,32";"1";"15";"84";"1";"3"
"04.12.2015 11:30:00";"1";"0";"68";"2,88";"4194304";"83467";"1,99";"0";"14";"84";"1";"3"
"04.12.2015 11:35:00";"1";"0";"73";"3,09";"4194304";"41524";"0,99";"0";"11";"84";"0";"0"
"04.12.2015 11:40:00";"1";"0";"74";"3,11";"4194304";"44040";"1,05";"0";"10";"84";"0";"0"
"04.12.2015 11:45:00";"1";"0";"68";"2,88";"4194304";"75078";"1,79";"0";"11";"84";"0";"0"
"04.12.2015 11:50:00";"1";"0";"68";"2,88";"4194304";"102760";"2,45";"0";"11";"84";"0";"0"
"04.12.2015 11:55:00";"1";"0";"68";"2,87";"4194304";"69206";"1,65";"0";"12";"84";"0";"0"
"04.12.2015 12:00:00";"1";"0";"68";"2,86";"4194304";"147640";"3,52";"0";"12";"84";"0";"0"
"04.12.2015 12:05:00";"1";"0";"68";"2,87";"4194304";"119538";"2,85";"0";"13";"84";"0";"0"
"04.12.2015 12:10:00";"1";"0";"73";"3,07";"4194304";"55365";"1,32";"0";"11";"84";"0";"0"
"04.12.2015 12:15:00";"1";"0";"69";"2,92";"4194304";"77595";"1,85";"0";"12";"84";"0";"0"
"04.12.2015 12:20:00";"1";"0";"74";"3,12";"4194304";"105696";"2,52";"0";"12";"84";"0";"0"
"04.12.2015 12:25:00";"1";"0";"68";"2,88";"4194304";"114085";"2,72";"0";"12";"84";"0";"0"
"04.12.2015 12:30:00";"1";"0";"67";"2,81";"4194304";"108632";"2,59";"0";"10";"84";"0";"0"
"04.12.2015 12:35:00";"1";"0";"68";"2,87";"4194304";"111149";"2,65";"5";"12";"84";"0";"0"
"04.12.2015 12:40:00";"1";"0";"68";"2,85";"4194304";"125410";"2,99";"0";"11";"84";"0";"0"
"04.12.2015 12:45:00";"1";"0";"68";"2,88";"4194304";"80531";"1,92";"0";"11";"84";"0";"0"
"04.12.2015 12:50:00";"1";"0";"72";"3,05";"4194304";"66689";"1,59";"0";"19";"84";"2";"4"
"04.12.2015 12:55:00";"1";"0";"71";"2,99";"4194304";"83467";"1,99";"0";"12";"84";"0";"0"
"04.12.2015 13:00:00";"1";"0";"70";"2,95";"4194304";"102760";"2,45";"0";"11";"84";"0";"0"
"04.12.2015 13:05:00";"1";"0";"68";"2,87";"4194304";"66689";"1,59";"0";"13";"84";"0";"0"
"04.12.2015 13:10:00";"1";"0";"68";"2,87";"4194304";"49912";"1,19";"0";"10";"84";"0";"0"
"04.12.2015 13:15:00";"1";"0";"68";"2,88";"4194304";"108632";"2,59";"0";"12";"84";"0";"0"
"04.12.2015 13:20:00";"1";"0";"69";"2,91";"4194304";"66689";"1,59";"0";"11";"84";"0";"0"
"04.12.2015 13:25:00";"1";"0";"68";"2,88";"4194304";"80531";"1,92";"0";"10";"84";"0";"0"
"04.12.2015 13:30:00";"1";"0";"68";"2,86";"4194304";"58301";"1,39";"0";"11";"84";"0";"0"
