"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 16:55:00";"1";"0";"44";"1,87";"2097152";"20762";"0,99";"0";"1";"32";"0";"0"
"05.11.2015 17:00:00";"1";"0";"42";"1,78";"2097152";"50122";"2,39";"0";"0";"32";"0";"0"
"05.11.2015 17:05:00";"1";"0";"42";"1,79";"2097152";"33345";"1,59";"0";"1";"32";"0";"0"
"05.11.2015 17:10:00";"1";"0";"42";"1,77";"2097152";"16568";"0,79";"0";"0";"32";"0";"0"
"05.11.2015 17:15:00";"1";"0";"42";"1,76";"2097152";"31877";"1,52";"0";"1";"32";"0";"0"
"05.11.2015 17:20:00";"1";"0";"42";"1,79";"2097152";"33345";"1,59";"0";"0";"32";"0";"0"
"05.11.2015 17:25:00";"1";"0";"42";"1,78";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 17:30:00";"1";"0";"41";"1,75";"2097152";"24956";"1,19";"0";"0";"32";"0";"0"
"05.11.2015 17:35:00";"1";"0";"41";"1,76";"2097152";"29150";"1,39";"0";"1";"32";"0";"0"
"05.11.2015 17:40:00";"1";"0";"42";"1,77";"2097152";"27682";"1,32";"0";"0";"32";"0";"0"
"05.11.2015 17:45:00";"1";"0";"42";"1,77";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 17:50:00";"1";"0";"42";"1,77";"2097152";"36071";"1,72";"0";"0";"32";"0";"0"
"05.11.2015 17:55:00";"1";"0";"42";"1,77";"2097152";"54316";"2,59";"0";"1";"32";"0";"0"
"05.11.2015 18:00:00";"1";"0";"42";"1,76";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 18:05:00";"1";"0";"43";"1,82";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 18:10:00";"1";"0";"44";"1,86";"2097152";"40265";"1,92";"0";"0";"32";"0";"0"
"05.11.2015 18:15:00";"1";"0";"42";"1,78";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 18:20:00";"1";"0";"43";"1,83";"2097152";"33345";"1,59";"0";"0";"32";"0";"0"
"05.11.2015 18:25:00";"1";"0";"42";"1,77";"2097152";"47186";"2,25";"0";"1";"32";"0";"0"
"05.11.2015 18:30:00";"1";"0";"42";"1,76";"2097152";"34603";"1,65";"0";"1";"32";"0";"0"
"05.11.2015 18:35:00";"1";"0";"42";"1,79";"2097152";"33345";"1,59";"0";"1";"32";"0";"0"
"05.11.2015 18:40:00";"1";"0";"42";"1,77";"2097152";"29150";"1,39";"0";"1";"32";"0";"0"
"05.11.2015 18:45:00";"1";"0";"43";"1,82";"2097152";"44460";"2,12";"0";"1";"32";"0";"0"
"05.11.2015 18:50:00";"1";"0";"43";"1,81";"2097152";"33345";"1,59";"0";"0";"32";"0";"0"
